query_stream_id,query_id,start,query_duration,query_duration_with_queue,Data Scanned,cpu_time
8,13,904503,1974,1974,137.23,1022140.0
3,14,904659,306,307,52.0,29000.0
4,10,904939,295,296,75.6,190220.0
11,20,905080,9257,9643,952.92,787270.0
8,23,905976,0,0,0.0,
3,4,906549,242,243,24.68,58190.0
8,4,906757,430,431,171.69,407330.0
8,1,906810,1364,1722,258.01,1046920.0
8,13,906994,117,304,137.23,1022140.0
5,4,907674,1355,1355,73.68,174570.0
8,18,907859,129,129,194.46,1439760.0
3,16,908733,1035,1038,3.42,32790.0
5,1,908971,1664,2017,110.61,448680.0
8,6,910275,128,128,230.65,122430.0
3,16,911069,661,662,3.42,32790.0
8,19,911870,833,834,309.56,361060.0
8,4,912043,508,508,171.69,407330.0
8,5,912445,646,646,328.42,46333.0
4,4,913856,351,352,49.18,116380.0
3,5,913916,228,229,41.06,6619.0
5,2,914996,498,499,39.35,165450.0
8,12,915871,317,317,231.89,449400.0
3,11,916037,230,231,12.18,15720.0
16,17,916586,704,1106,3420.16,3606550.0
8,5,917203,126,126,328.42,46333.0
9,8,917206,1824,2178,652.73,674800.0
14,13,917302,3944,4316,870.54,6278860.0
3,12,917930,339,340,33.19,64200.0
11,18,918831,145,146,472.1,3496560.0
2,21,919659,1559,1941,80.86,113140.0
3,19,919670,361,362,51.4,51580.0
8,1,920172,1069,1070,258.01,1046920.0
3,2,920684,400,402,10.0,55150.0
8,2,920867,357,358,79.16,386050.0
3,16,921235,1026,1027,3.42,32790.0
3,22,921321,407,768,6.29,19820.0
4,15,921486,265,267,164.36,92780.0
13,13,922148,2396,2769,623.2,4526620.0
13,2,923915,304,680,220.36,1709650.0
3,8,924221,290,292,64.36,67480.0
3,7,924973,254,255,47.45,61090.0
13,11,924992,1270,1270,266.54,487320.0
15,17,925141,1469,1834,2375.68,2503370.0
8,15,925836,109,110,630.71,324730.0
8,3,926419,539,539,274.96,784350.0
3,6,927046,158,159,32.98,17490.0
19,1,927209,13865,14193,13117.44,53243360.0
4,15,927640,323,324,164.36,92780.0
3,2,927983,317,318,10.0,55150.0
3,17,928147,285,286,45.17,42430.0
3,23,928528,0,1,0.0,
8,2,928544,349,350,79.16,386050.0
3,16,928988,920,921,3.42,32790.0
4,14,929227,202,203,86.82,58000.0
4,12,930615,250,251,66.35,128400.0
13,15,931329,1281,1281,2662.4,1438090.0
8,2,931682,337,337,79.16,386050.0
3,19,932065,323,324,51.4,51580.0
3,6,932341,161,162,32.98,17490.0
3,19,932491,328,329,51.4,51580.0
3,4,933136,113,114,24.68,58190.0
8,10,933793,154,154,266.13,665770.0
4,18,933799,498,503,55.58,411360.0
8,21,933828,2659,3188,680.89,791980.0
4,21,934313,111,112,170.74,226280.0
8,3,935105,142,144,274.96,784350.0
3,14,935210,301,302,52.0,29000.0
13,5,935631,5775,5775,1413.12,205189.0
3,4,935894,377,378,24.68,58190.0
8,6,936905,239,240,230.65,122430.0
10,1,937873,3214,3606,478.94,1944280.0
3,23,938323,0,1,0.0,
3,15,939249,312,314,79.18,46390.0
8,11,939483,582,582,89.68,110040.0
3,10,940853,154,155,37.8,95110.0
4,18,940993,464,466,55.58,411360.0
8,5,941822,161,161,328.42,46333.0
4,3,942148,249,250,78.04,224100.0
4,23,943330,0,1,0.0,
8,11,943396,697,698,89.68,110040.0
8,23,944024,0,1,0.0,
3,7,944270,270,271,47.45,61090.0
8,12,944321,355,356,231.89,449400.0
8,7,944732,291,292,373.81,427630.0
13,18,944883,119,120,862.73,6376080.0
3,15,945144,270,271,79.18,46390.0
8,3,945371,512,513,274.96,784350.0
8,12,945845,378,378,231.89,449400.0
4,9,946258,332,333,128.82,255700.0
3,6,946533,192,193,32.98,17490.0
8,18,946980,167,167,194.46,1439760.0
2,23,947228,0,0,0.0,
3,11,947670,440,441,12.18,15720.0
15,16,948139,2963,3342,68.05,1934610.0
3,13,948596,461,462,18.72,146020.0
8,7,948640,380,381,373.81,427630.0
15,18,948644,3690,4053,1638.4,12135120.0
3,22,949776,685,687,6.29,19820.0
8,6,949906,320,321,230.65,122430.0
3,20,950185,551,869,53.74,46310.0
8,15,950794,443,443,630.71,324730.0
3,6,951604,157,158,32.98,17490.0
3,15,951975,123,124,79.18,46390.0
14,21,954908,5355,5726,4003.84,4865020.0
3,5,956364,161,162,41.06,6619.0
5,20,957219,763,1102,142.84,138930.0
13,23,958886,0,0,0.0,
3,22,959212,874,875,6.29,19820.0
8,23,959796,0,0,0.0,
8,13,960832,137,137,137.23,1022140.0
3,15,961235,276,277,79.18,46390.0
8,2,962308,312,312,79.16,386050.0
5,13,964313,459,460,58.1,438060.0
19,1,964732,15912,16291,13117.44,53243360.0
5,17,964809,281,282,110.57,127290.0
15,13,965290,5018,5365,1198.08,8615180.0
8,18,965987,148,149,194.46,1439760.0
9,20,966427,2412,2812,538.32,463100.0
3,20,966699,739,740,53.74,46310.0
8,16,967061,1870,1871,22.34,229530.0
8,13,967565,133,535,137.23,1022140.0
3,23,967723,0,1,0.0,
3,6,967751,233,234,32.98,17490.0
3,5,968130,359,361,41.06,6619.0
3,1,968707,135,136,36.89,149560.0
15,14,970454,7842,8171,2775.04,1711000.0
11,2,971696,450,1047,177.06,937550.0
8,10,972058,113,113,266.13,665770.0
3,9,972599,288,289,71.45,127850.0
3,20,974455,403,404,53.74,46310.0
8,19,975273,981,982,309.56,361060.0
3,15,975387,312,313,79.18,46390.0
8,18,975507,140,140,194.46,1439760.0
16,20,975940,2614,3037,4290.56,3936350.0
5,4,976418,1257,1841,73.68,174570.0
3,22,977030,493,494,6.29,19820.0
3,4,978439,205,206,24.68,58190.0
3,11,979461,239,240,12.18,15720.0
3,6,979947,134,136,32.98,17490.0
3,4,980621,142,143,24.68,58190.0
3,7,980626,231,627,47.45,61090.0
4,2,981215,362,757,20.59,110300.0
8,20,981828,1012,1013,358.53,324170.0
8,17,981838,396,397,266.05,297010.0
8,15,981960,560,979,630.71,324730.0
8,11,982362,723,723,89.68,110040.0
8,5,982681,376,537,328.42,46333.0
4,16,982885,1003,1004,7.13,65580.0
8,16,983426,1330,1330,22.34,229530.0
5,23,984078,0,1,0.0,
8,17,984081,369,369,266.05,297010.0
13,10,984162,191,533,1208.32,2948410.0
13,14,984690,678,1030,1433.66,899000.0
4,15,984965,455,456,164.36,92780.0
8,15,984999,611,611,630.71,324730.0
3,13,985169,278,279,18.72,146020.0
8,8,985277,625,626,441.41,472360.0
8,18,985638,116,117,194.46,1439760.0
8,7,985678,343,343,373.81,427630.0
8,8,985722,1071,1103,441.41,472360.0
5,3,986127,560,561,117.33,336150.0
8,11,986132,623,624,89.68,110040.0
8,3,986530,386,387,274.96,784350.0
8,22,986658,687,784,46.48,138740.0
11,8,987099,922,1294,1167.36,1147160.0
8,23,987969,0,0,0.0,
8,10,988085,165,166,266.13,665770.0
8,7,988795,314,314,373.81,427630.0
8,11,989903,604,604,89.68,110040.0
4,4,990109,247,249,49.18,116380.0
3,10,991457,202,203,37.8,95110.0
17,6,991726,4791,5145,4116.48,2186250.0
3,12,992301,280,281,33.19,64200.0
3,11,992408,222,583,12.18,15720.0
3,9,992844,533,534,71.45,127850.0
8,4,993219,459,460,171.69,407330.0
8,14,993284,118,118,313.68,203000.0
16,18,993473,122,514,2355.2,17482800.0
8,7,993896,744,744,373.81,427630.0
8,17,994919,425,425,266.05,297010.0
4,7,995391,299,300,98.26,122180.0
8,8,995655,608,608,441.41,472360.0
3,14,996094,207,208,52.0,29000.0
8,13,996643,161,161,137.23,1022140.0
8,4,997748,379,380,171.69,407330.0
4,2,998915,326,327,20.59,110300.0
17,20,999700,16251,16252,6451.2,5788750.0
5,17,999891,331,702,110.57,127290.0
3,11,1000144,245,246,12.18,15720.0
4,4,1000268,287,289,49.18,116380.0
3,11,1000681,307,308,12.18,15720.0
19,2,1001970,350,743,2478.08,19633400.0
13,23,1002287,0,0,0.0,
17,23,1003283,0,0,0.0,
17,7,1003742,11955,12332,6762.03,7636250.0
8,3,1003866,545,546,274.96,784350.0
3,8,1003906,327,330,64.36,67480.0
3,16,1003925,942,1287,3.42,32790.0
8,8,1004094,861,1191,441.41,472360.0
8,6,1004127,296,643,230.65,122430.0
8,17,1005014,434,434,266.05,297010.0
3,12,1005587,328,329,33.19,64200.0
8,16,1006011,1272,1272,22.34,229530.0
3,5,1006874,223,224,41.06,6619.0
8,6,1007383,225,225,230.65,122430.0
2,3,1007395,561,905,38.94,112050.0
8,22,1007442,857,857,46.48,138740.0
15,7,1008402,9256,9610,3120.15,3604310.0
15,5,1008473,9223,9539,2744.32,390521.0
4,15,1008657,280,281,164.36,92780.0
17,15,1008854,7703,8066,11120.64,5798750.0
3,1,1009237,422,423,36.89,149560.0
8,23,1009757,0,0,0.0,
8,1,1010575,156,156,258.01,1046920.0
17,13,1010759,14027,19221,2560.0,18252500.0
3,8,1011566,296,297,64.36,67480.0
8,17,1012097,500,500,266.05,297010.0
3,22,1012110,509,510,6.29,19820.0
8,11,1012481,578,579,89.68,110040.0
8,5,1012800,110,110,328.42,46333.0
14,4,1013351,7298,7692,1064.96,2502170.0
4,7,1013746,266,267,98.26,122180.0
8,10,1013756,116,119,266.13,665770.0
8,15,1014142,689,689,630.71,324730.0
8,1,1014272,1368,1368,258.01,1046920.0
8,16,1014413,1793,2212,22.34,229530.0
3,4,1015696,223,223,24.68,58190.0
5,14,1015951,254,603,131.05,87000.0
8,12,1016545,426,427,231.89,449400.0
8,1,1016681,1330,1330,258.01,1046920.0
3,13,1018504,376,377,18.72,146020.0
2,5,1018846,122,505,41.06,6619.0
4,13,1019625,625,626,38.13,292040.0
4,15,1019794,321,914,164.36,92780.0
4,3,1019846,527,1042,78.04,224100.0
3,13,1019872,131,132,18.72,146020.0
8,14,1020991,413,413,313.68,203000.0
15,8,1021017,6398,6399,3819.52,3981320.0
8,6,1021568,245,246,230.65,122430.0
8,1,1021825,1446,1447,258.01,1046920.0
8,1,1022309,121,121,258.01,1046920.0
3,19,1023270,453,454,51.4,51580.0
8,21,1023361,4054,4054,680.89,791980.0
3,18,1024284,135,136,26.6,205680.0
14,3,1024398,5600,5602,1730.56,4818150.0
3,10,1025465,188,189,37.8,95110.0
8,22,1025803,1244,1244,46.48,138740.0
5,7,1026495,1181,1182,150.19,183270.0
8,19,1026716,1349,1688,309.56,361060.0
4,22,1026769,875,876,12.81,39640.0
8,21,1027606,2856,2856,680.89,791980.0
5,19,1027972,1343,1344,129.23,154740.0
8,9,1028716,140,140,492.09,894950.0
5,4,1029001,612,993,73.68,174570.0
19,11,1029274,8220,8578,3000.32,5596320.0
5,4,1030296,265,266,73.68,174570.0
8,6,1030612,228,228,230.65,122430.0
5,6,1031056,170,171,98.91,52470.0
8,23,1032647,0,0,0.0,
3,17,1033768,275,276,45.17,42430.0
15,9,1034781,7400,7401,4096.0,7543150.0
8,10,1035616,210,210,266.13,665770.0
11,14,1037198,1113,1493,774.64,493000.0
8,21,1037494,3238,3238,680.89,791980.0
8,16,1038184,1791,1791,22.34,229530.0
5,14,1038246,426,427,131.05,87000.0
13,8,1039085,3149,3519,1955.84,2091880.0
8,19,1039450,866,1282,309.56,361060.0
15,23,1040655,0,1,0.0,
3,3,1041101,320,321,38.94,112050.0
5,7,1042015,323,324,150.19,183270.0
8,17,1042868,461,462,266.05,297010.0
13,3,1042889,1085,1085,1239.04,3473550.0
16,7,1043915,1094,1455,4552.35,5192650.0
3,23,1044810,0,1,0.0,
5,11,1045816,476,477,42.57,47160.0
8,5,1045858,128,128,328.42,46333.0
8,4,1046495,351,351,171.69,407330.0
8,4,1046691,110,111,171.69,407330.0
5,19,1046758,662,663,129.23,154740.0
3,8,1047428,260,261,64.36,67480.0
3,5,1047431,237,571,41.06,6619.0
3,12,1049033,244,245,33.19,64200.0
3,19,1051105,345,347,51.4,51580.0
13,7,1051175,565,565,1616.34,1893790.0
4,21,1051318,118,497,170.74,226280.0
5,1,1052363,644,644,110.61,448680.0
5,8,1054204,362,363,175.68,202440.0
19,7,1054435,17769,18144,19733.67,21748040.0
8,2,1054748,311,312,79.16,386050.0
8,11,1054827,558,559,89.68,110040.0
3,13,1056015,283,284,18.72,146020.0
8,1,1056381,1127,1127,258.01,1046920.0
11,16,1056534,1596,2000,48.77,557430.0
8,13,1056822,973,973,137.23,1022140.0
3,9,1057251,386,386,71.45,127850.0
8,18,1057514,124,124,194.46,1439760.0
4,14,1057519,188,189,86.82,58000.0
3,17,1057743,231,232,45.17,42430.0
8,5,1057952,403,403,328.42,46333.0
5,10,1058078,191,192,113.55,285330.0
13,13,1059316,3227,3227,623.2,4526620.0
8,23,1059343,0,1,0.0,
3,7,1060477,437,438,47.45,61090.0
2,17,1060728,567,912,45.17,42430.0
8,22,1060728,1051,1051,46.48,138740.0
8,5,1061087,107,108,328.42,46333.0
15,20,1061579,4582,4951,2949.12,2732290.0
8,3,1061760,780,781,274.96,784350.0
8,16,1062022,2192,2192,22.34,229530.0
13,23,1062369,0,0,0.0,
8,12,1062769,380,381,231.89,449400.0
3,8,1062989,267,268,64.36,67480.0
15,19,1063550,6526,6887,2744.32,3043220.0
8,19,1063726,757,758,309.56,361060.0
8,10,1063860,111,436,266.13,665770.0
8,4,1064580,143,143,171.69,407330.0
8,16,1066153,1475,1475,22.34,229530.0
8,23,1066572,0,0,0.0,
9,16,1066826,1578,1921,37.0,327900.0
3,18,1067196,109,111,26.6,205680.0
3,13,1068902,300,302,18.72,146020.0
3,6,1069146,161,556,32.98,17490.0
8,4,1069292,358,358,171.69,407330.0
3,7,1069512,243,244,47.45,61090.0
3,22,1069580,458,786,6.29,19820.0
3,1,1069827,375,376,36.89,149560.0
3,17,1069924,288,289,45.17,42430.0
8,19,1071501,764,764,309.56,361060.0
8,5,1071518,138,139,328.42,46333.0
3,7,1071852,223,224,47.45,61090.0
10,22,1071928,1107,1442,88.74,257660.0
13,12,1071952,1137,1138,1034.24,1990200.0
4,20,1071965,564,889,92.94,92620.0
10,3,1072625,710,1088,512.8,1456650.0
8,1,1073159,989,989,258.01,1046920.0
13,14,1073630,878,879,1433.66,899000.0
3,12,1075107,272,273,33.19,64200.0
5,23,1075116,0,1,0.0,
8,6,1075212,117,117,230.65,122430.0
8,22,1075481,676,677,46.48,138740.0
3,22,1075576,429,430,6.29,19820.0
4,15,1075695,124,125,164.36,92780.0
19,16,1075939,3021,3021,412.0,11673240.0
8,9,1077003,1175,1175,492.09,894950.0
8,11,1077824,580,581,89.68,110040.0
8,7,1078424,290,291,373.81,427630.0
8,18,1078505,107,108,194.46,1439760.0
5,6,1078949,159,540,98.91,52470.0
4,20,1079231,475,476,92.94,92620.0
8,14,1079307,458,459,313.68,203000.0
3,21,1079385,112,113,80.86,113140.0
14,21,1080568,5874,6203,4003.84,4865020.0
3,9,1080841,304,305,71.45,127850.0
3,9,1083256,422,423,71.45,127850.0
8,19,1083388,789,789,309.56,361060.0
16,14,1084469,400,785,3993.6,2465000.0
3,6,1085004,235,236,32.98,17490.0
8,1,1085024,984,985,258.01,1046920.0
8,1,1085556,106,107,258.01,1046920.0
3,21,1085815,1263,1264,80.86,113140.0
3,15,1085982,274,646,79.18,46390.0
3,15,1086288,277,611,79.18,46390.0
8,4,1086532,347,347,171.69,407330.0
3,3,1086865,130,131,38.94,112050.0
15,12,1087930,8887,9292,1986.56,3787800.0
13,8,1089373,7122,7491,1955.84,2091880.0
8,14,1090110,448,449,313.68,203000.0
5,13,1090227,749,1132,58.1,438060.0
3,12,1090915,260,261,33.19,64200.0
8,12,1091032,466,466,231.89,449400.0
8,23,1091406,0,0,0.0,
8,4,1091835,143,144,171.69,407330.0
8,13,1092438,110,110,137.23,1022140.0
15,4,1092583,6331,6668,1474.56,3433210.0
3,10,1092684,207,208,37.8,95110.0
3,3,1092912,233,234,38.94,112050.0
3,16,1093502,887,888,3.42,32790.0
8,8,1093570,616,616,441.41,472360.0
8,1,1093578,106,106,258.01,1046920.0
5,23,1094822,0,1,0.0,
8,21,1094902,129,130,680.89,791980.0
8,6,1094952,177,177,230.65,122430.0
3,22,1095267,456,457,6.29,19820.0
8,16,1095432,1615,1616,22.34,229530.0
9,9,1096010,2763,3148,730.66,1278500.0
19,11,1097265,3926,4289,3000.32,5596320.0
5,18,1098046,147,148,83.54,617040.0
8,23,1098172,0,1,0.0,
8,22,1098299,920,921,46.48,138740.0
8,12,1099052,377,377,231.89,449400.0
8,7,1099787,107,108,373.81,427630.0
8,17,1099822,391,391,266.05,297010.0
8,1,1100650,943,943,258.01,1046920.0
3,14,1100765,181,182,52.0,29000.0
8,16,1100890,1264,1264,22.34,229530.0
14,6,1101803,1749,2117,1413.12,752070.0
3,2,1101891,297,298,10.0,55150.0
8,5,1102113,110,110,328.42,46333.0
11,10,1102234,605,947,652.68,1616870.0
8,17,1102334,456,457,266.05,297010.0
8,15,1102719,394,395,630.71,324730.0
8,18,1103367,110,110,194.46,1439760.0
3,14,1103393,214,215,52.0,29000.0
13,5,1103886,2189,2189,1413.12,205189.0
8,5,1104186,147,148,328.42,46333.0
8,14,1104414,123,124,313.68,203000.0
3,1,1104685,318,319,36.89,149560.0
8,22,1104822,684,684,46.48,138740.0
5,22,1105370,552,553,19.48,59460.0
3,4,1105568,239,240,24.68,58190.0
8,15,1106379,547,548,630.71,324730.0
3,18,1106689,129,130,26.6,205680.0
3,20,1106860,350,351,53.74,46310.0
4,3,1107366,251,638,78.04,224100.0
3,4,1107540,211,212,24.68,58190.0
8,3,1108072,109,110,274.96,784350.0
8,19,1108431,664,665,309.56,361060.0
5,4,1108565,320,321,73.68,174570.0
3,4,1108705,127,128,24.68,58190.0
2,7,1108812,3211,3563,47.45,61090.0
8,14,1110360,401,402,313.68,203000.0
15,20,1110489,4298,4934,2949.12,2732290.0
8,21,1111194,2319,2320,680.89,791980.0
8,6,1111619,187,188,230.65,122430.0
8,23,1111990,0,0,0.0,
8,22,1112682,700,700,46.48,138740.0
8,7,1113004,337,718,373.81,427630.0
5,6,1113607,146,147,98.91,52470.0
8,16,1114277,1297,1298,22.34,229530.0
8,19,1117226,646,647,309.56,361060.0
15,17,1117661,2449,2450,2375.68,2503370.0
15,6,1118095,2249,2583,1945.6,1031910.0
13,9,1118108,4377,4721,2109.44,3963350.0
5,9,1118270,942,943,200.62,383550.0
5,6,1119072,176,506,98.91,52470.0
3,4,1119152,305,639,24.68,58190.0
8,15,1119256,116,118,630.71,324730.0
8,9,1119441,1230,1231,492.09,894950.0
3,9,1120359,419,420,71.45,127850.0
16,20,1121762,1300,1668,4290.56,3936350.0
3,16,1122923,872,873,3.42,32790.0
5,23,1123455,0,2,0.0,
3,1,1123571,125,503,36.89,149560.0
5,14,1124158,190,191,131.05,87000.0
8,18,1126289,148,148,194.46,1439760.0
5,6,1126427,154,155,98.91,52470.0
3,16,1126522,882,883,3.42,32790.0
8,11,1126703,554,554,89.68,110040.0
8,9,1126888,834,1192,492.09,894950.0
19,16,1127094,3385,3715,412.0,11673240.0
8,17,1127096,635,983,266.05,297010.0
8,8,1127413,782,785,441.41,472360.0
8,2,1127622,1004,1461,79.16,386050.0
8,8,1127756,1278,1602,441.41,472360.0
15,1,1128507,6395,6396,2170.88,8824040.0
8,12,1129854,434,434,231.89,449400.0
8,21,1131453,2699,2699,680.89,791980.0
3,5,1132380,140,141,41.06,6619.0
8,13,1132436,116,117,137.23,1022140.0
8,18,1132904,117,118,194.46,1439760.0
8,2,1132970,416,416,79.16,386050.0
14,18,1133474,3476,3855,1116.16,8844240.0
8,1,1133555,1467,1467,258.01,1046920.0
15,22,1134600,2721,3100,425.06,1169380.0
4,4,1134955,366,749,49.18,116380.0
3,4,1135739,241,242,24.68,58190.0
3,3,1136030,239,240,38.94,112050.0
8,1,1136261,134,134,258.01,1046920.0
11,23,1136309,0,1,0.0,
3,10,1136888,131,132,37.8,95110.0
2,12,1137072,205,559,33.19,64200.0
5,5,1138250,314,731,130.69,19857.0
8,20,1138389,994,994,358.53,324170.0
8,6,1138706,237,237,230.65,122430.0
3,6,1139044,154,155,32.98,17490.0
4,11,1139082,422,423,23.59,31440.0
4,11,1139201,465,789,23.59,31440.0
3,1,1139310,276,277,36.89,149560.0
3,1,1139743,292,293,36.89,149560.0
7,7,1140189,361,769,257.77,305450.0
4,4,1141314,272,274,49.18,116380.0
8,23,1142112,0,0,0.0,
16,10,1144634,664,1031,3348.48,8084350.0
8,9,1145229,753,753,492.09,894950.0
19,3,1145529,14820,15181,14551.04,39889800.0
8,18,1145636,147,147,194.46,1439760.0
8,17,1145746,455,796,266.05,297010.0
5,4,1146462,561,562,73.68,174570.0
8,16,1146500,1288,1289,22.34,229530.0
15,10,1147105,499,500,2314.24,5611490.0
5,13,1147196,650,651,58.1,438060.0
8,11,1147496,590,590,89.68,110040.0
8,11,1148842,386,387,89.68,110040.0
8,8,1149275,1022,1022,441.41,472360.0
13,3,1149867,4029,4413,1239.04,3473550.0
3,13,1151468,409,778,18.72,146020.0
4,1,1152638,1045,1439,73.74,299120.0
5,1,1154069,922,923,110.61,448680.0
3,4,1154942,155,156,24.68,58190.0
3,5,1155188,147,148,41.06,6619.0
2,23,1155499,0,0,0.0,
8,13,1155901,128,129,137.23,1022140.0
8,7,1156315,414,415,373.81,427630.0
3,8,1156422,529,530,64.36,67480.0
8,14,1156488,463,464,313.68,203000.0
15,22,1156941,3072,3073,425.06,1169380.0
8,6,1157047,225,225,230.65,122430.0
3,4,1157426,226,227,24.68,58190.0
5,5,1157588,380,382,130.69,19857.0
8,7,1157697,351,351,373.81,427630.0
15,23,1158193,0,1,0.0,
13,8,1158466,3772,3772,1955.84,2091880.0
8,4,1159849,378,378,171.69,407330.0
8,23,1159968,0,0,0.0,
3,18,1159970,133,134,26.6,205680.0
8,23,1160509,0,0,0.0,
8,16,1160561,1337,1337,22.34,229530.0
8,14,1161292,385,386,313.68,203000.0
8,8,1161834,555,555,441.41,472360.0
8,18,1161868,131,494,194.46,1439760.0
8,3,1161944,470,470,274.96,784350.0
8,7,1162581,332,332,373.81,427630.0
8,21,1162862,2656,2657,680.89,791980.0
3,19,1162974,337,338,51.4,51580.0
8,7,1163837,345,346,373.81,427630.0
3,5,1164415,262,263,41.06,6619.0
15,14,1164768,2180,2181,2775.04,1711000.0
3,7,1165358,266,267,47.45,61090.0
3,22,1165931,440,441,6.29,19820.0
3,14,1167022,114,115,52.0,29000.0
5,15,1167146,119,120,251.44,139170.0
7,21,1167228,2478,2836,458.61,565700.0
5,1,1167885,149,150,110.61,448680.0
5,9,1168239,828,829,200.62,383550.0
13,8,1168417,1154,1155,1955.84,2091880.0
5,19,1169062,673,1063,129.23,154740.0
8,23,1169990,0,0,0.0,
14,9,1170815,9528,9859,3031.94,5497550.0
16,5,1170987,6279,6638,4014.08,562615.0
8,7,1171012,320,320,373.81,427630.0
8,22,1171523,1143,1144,46.48,138740.0
8,19,1172357,1269,1269,309.56,361060.0
15,13,1172679,7815,7816,1198.08,8615180.0
15,11,1173468,3332,3876,499.78,927480.0
8,23,1174016,0,0,0.0,
4,7,1174507,302,714,98.26,122180.0
5,11,1174757,466,467,42.57,47160.0
5,21,1175454,3204,3205,263.47,339420.0
8,20,1175507,1140,1140,358.53,324170.0
8,13,1176231,158,158,137.23,1022140.0
5,5,1176525,367,368,130.69,19857.0
3,3,1176755,266,267,38.94,112050.0
8,15,1176776,611,611,630.71,324730.0
3,5,1177119,112,113,41.06,6619.0
8,21,1177541,3479,3479,680.89,791980.0
5,19,1177901,934,936,129.23,154740.0
8,7,1177945,626,627,373.81,427630.0
3,23,1178290,0,1,0.0,
5,15,1178342,861,1246,251.44,139170.0
11,22,1178644,2019,2376,117.97,336940.0
8,12,1181231,351,351,231.89,449400.0
13,15,1181329,930,1303,2662.4,1438090.0
3,18,1181514,114,115,26.6,205680.0
8,6,1182739,114,114,230.65,122430.0
8,15,1183783,300,302,630.71,324730.0
8,18,1184731,161,161,194.46,1439760.0
8,17,1185015,388,388,266.05,297010.0
8,23,1187591,0,1,0.0,
8,3,1187795,384,384,274.96,784350.0
4,19,1188498,825,1169,85.6,103160.0
8,21,1188646,2454,2455,680.89,791980.0
8,21,1188660,2605,2943,680.89,791980.0
13,17,1189247,1335,1336,1218.56,1315330.0
8,22,1191000,659,1034,46.48,138740.0
8,12,1191971,143,143,231.89,449400.0
8,2,1192538,330,330,79.16,386050.0
5,23,1194007,0,1,0.0,
5,14,1194503,346,748,131.05,87000.0
15,19,1194703,3866,4208,2744.32,3043220.0
8,20,1194734,804,804,358.53,324170.0
3,11,1195662,243,618,12.18,15720.0
8,23,1197363,0,0,0.0,
3,21,1197613,993,994,80.86,113140.0
8,17,1198326,161,161,266.05,297010.0
5,20,1198775,468,469,142.84,138930.0
8,9,1199049,132,132,492.09,894950.0
8,13,1199083,108,108,137.23,1022140.0
5,4,1199672,282,284,73.68,174570.0
9,21,1199932,3103,3479,1034.24,1131400.0
8,20,1200388,1048,1051,358.53,324170.0
5,15,1201074,288,289,251.44,139170.0
11,5,1201384,1073,1404,877.69,112523.0
8,20,1201562,1025,1026,358.53,324170.0
8,16,1201743,1796,1797,22.34,229530.0
8,1,1202546,1093,1459,258.01,1046920.0
8,14,1202639,202,202,313.68,203000.0
5,21,1202859,117,118,263.47,339420.0
8,6,1203498,126,127,230.65,122430.0
3,6,1203780,153,154,32.98,17490.0
19,8,1204128,23735,24106,24504.32,24022880.0
8,10,1204439,116,117,266.13,665770.0
8,15,1204559,115,116,630.71,324730.0
8,11,1204981,636,637,89.68,110040.0
3,1,1205327,352,353,36.89,149560.0
13,15,1205591,1272,1644,2662.4,1438090.0
8,19,1205942,1085,1086,309.56,361060.0
8,15,1206164,123,124,630.71,324730.0
5,21,1207346,114,115,263.47,339420.0
8,12,1207393,414,414,231.89,449400.0
8,6,1207878,133,134,230.65,122430.0
8,21,1208518,4425,4427,680.89,791980.0
3,8,1208584,378,379,64.36,67480.0
3,7,1208652,280,623,47.45,61090.0
15,9,1208715,14078,14079,4096.0,7543150.0
13,11,1208779,1342,1342,266.54,487320.0
3,3,1209337,376,377,38.94,112050.0
5,10,1209811,413,413,113.55,285330.0
8,16,1209835,1828,1829,22.34,229530.0
15,20,1209931,10459,10800,2949.12,2732290.0
8,5,1210036,113,114,328.42,46333.0
8,21,1210171,3909,3909,680.89,791980.0
13,9,1210558,13220,13220,2109.44,3963350.0
3,9,1210969,674,675,71.45,127850.0
7,5,1210995,4400,4749,225.31,33095.0
3,23,1211515,0,0,0.0,
8,19,1212068,1799,1800,309.56,361060.0
8,16,1212922,3171,3193,22.34,229530.0
2,8,1213144,1486,1829,64.36,67480.0
13,6,1213306,3449,3775,1021.14,542190.0
13,13,1213442,9917,10249,623.2,4526620.0
10,20,1213716,9160,9494,688.99,602030.0
8,15,1214022,951,952,630.71,324730.0
13,16,1214304,2993,5769,35.82,1016490.0
8,8,1214939,953,954,441.41,472360.0
5,14,1215116,438,439,131.05,87000.0
8,12,1215133,726,727,231.89,449400.0
8,8,1215359,653,1154,441.41,472360.0
8,12,1216475,409,410,231.89,449400.0
8,11,1216923,340,340,89.68,110040.0
4,7,1217013,734,1114,98.26,122180.0
5,7,1217156,1031,1034,150.19,183270.0
8,8,1217219,899,900,441.41,472360.0
8,11,1217482,602,603,89.68,110040.0
8,20,1218673,1289,1290,358.53,324170.0
8,17,1218888,558,559,266.05,297010.0
8,16,1219348,1898,1899,22.34,229530.0
3,6,1219493,116,117,32.98,17490.0
8,20,1219679,1214,1215,358.53,324170.0
4,19,1219718,781,782,85.6,103160.0
13,22,1220984,3116,3116,218.97,614420.0
4,9,1221466,644,645,128.82,255700.0
8,5,1222063,169,170,328.42,46333.0
5,22,1223744,511,512,19.48,59460.0
8,6,1225266,222,223,230.65,122430.0
